vehicle_id,model,year,mileage,region
V10659,UrbanGo,2018,22955.0,West
V10660,UrbanGo,2015,,East
V10661,UrbanGo,2020,26851.0,south zone
V10662,EcoDrive,2016,29283.0,South
V10663,UrbanGo,2017,88611.0,East
V10664,TurboPro,2018,6703.0,East
V10665,TurboPro,2020,63066.0,SOUTH
V10666,AutoMax,2016,111082.0,south zone
V10667,SpeedX,2015,9131.0,south zone
V10668,UrbanGo,2021,10859.0,North
V10669,AutoMax,2019,,SOUTH
V10670,TurboPro,2017,118770.0,South
V10671,Speed,2022,99221.0,south zone
V10672,SpeedX,2019,21635.0,North
V10673,TurboPr,2015,65172.0,south zone
V10674,TurboPro,2020,11310.0,East
V10675,TurboPro,2018,94851.0,South
V10676,SpeedX,2021,19377.0,North
V10677,SpeedX,2021,88196.0,East
V10678,AutoMax,2021,30256.0,East
V10679,TurboPro,2017,72028.0,south zone
V10680,TurboPro,2016,51832.0,South
V10681,UrbanGo,2020,105728.0,East
V10682,SpeedX,2020,8109.0,South
V10683,UrbanGo,2023,70386.0,East
V10684,EcoDrive,2019,45482.0,SOUTH
V10685,AutoMax,2018,14451.0,East
V10686,TurboPro,2016,,south zone
V10687,TurboPro,2020,100750.0,North
V10688,AutoMax,2019,67142.0,West
V10689,AutoMax,2021,119626.0,East
V10690,EcoDrive,2020,59764.0,south zone
V10691,EcoDrive,2018,29543.0,East
V10692,TurboPro,2023,51421.0,SOUTH
V10693,TurboPro,2017,43753.0,south zone
V10694,SpeedX,2021,70243.0,North
V10695,TurboPro,2017,103369.0,West
V10696,SpeedX,2019,32521.0,south zone
V10697,SpeedX,2017,22199.0,East
V10698,SpeedX,2018,94036.0,West
V10699,TurboPro,2015,89429.0,West
V10700,SpeedX,2015,,North
V10701,AutoMax,2021,106128.0,West
V10702,TurboPro,2020,81895.0,SOUTH
V10703,AutoMax,2023,81347.0,West
V10704,SpeedX,2018,106551.0,SOUTH
V10705,UrbanGo,2020,74947.0,West
V10706,AutoMax,2022,106201.0,South
V10707,EcoDrive,2021,98259.0,South
V10708,UrbanGo,2019,49814.0,south zone
V10709,UrbanGo,2016,,North
V10710,AutoMax,2018,11173.0,south zone
V10711,UrbanGo,2022,86001.0,SOUTH
V10712,SpeedX,2016,96158.0,SOUTH
V10713,TurboPro,2020,99400.0,SOUTH
V10714,AutoMax,2016,17996.0,south zone
V10715,AutoMax,2016,98530.0,North
V10716,TurboPro,2015,49149.0,West
V10717,TurboPro,2019,49523.0,south zone
V10718,EcoDrive,2015,83658.0,south zone
V10719,UrbanGo,2020,94063.0,south zone
V10720,UrbanGo,2018,95769.0,East
V10721,SpeedX,2018,79447.0,SOUTH
V10722,UrbanGo,2023,96896.0,East
V10723,SpeedX,2019,7603.0,East
V10724,TurboPro,2018,27103.0,south zone
V10725,TurboPro,2016,68336.0,South
V10726,AutoMax,2020,87629.0,East
V10727,UrbanGo,2017,39539.0,East
V10728,TurboPro,2023,55742.0,SOUTH
V10729,UrbanGo,2023,61160.0,south zone
V10730,SpeedX,2015,57412.0,south zone
V10731,EcoDrive,2015,11959.0,West
V10732,AutoMax,2023,64550.0,West
V10733,TurboPro,2019,48055.0,West
V10734,TurboPro,2021,38731.0,South
V10735,SpeedX,2015,119218.0,North
V10736,EcoDrive,2022,72967.0,East
V10737,UrbanGo,2018,73188.0,East
V10738,AutoMax,2018,52943.0,South
V10739,TurboPro,2021,37185.0,East
V10740,EcoDrive,2020,,SOUTH
V10741,SpeedX,2015,106262.0,SOUTH
V10742,SpeedX,2017,105751.0,SOUTH
V10743,SpeedX,2019,108519.0,North
V10744,SpeedX,2023,78448.0,SOUTH
V10745,EcoDrive,2021,31074.0,South
V10746,TurboPro,2019,79512.0,North
V10747,EcoDrive,2021,89905.0,East
V10748,AutoMax,2017,100109.0,East
V10749,EcoDrive,2018,69099.0,East
V10750,SpeedX,2020,12520.0,East
V10751,EcoDrive,2020,45203.0,West
V10752,SpeedX,2018,106422.0,SOUTH
V10753,AutoMax,2018,30794.0,South
V10754,EcoDrive,2017,69851.0,East
V10755,TurboPro,2023,5313.0,South
V10756,AutoMax,2023,40315.0,West
V10757,SpeedX,2015,103567.0,West
V10758,AutoMax,2020,63275.0,West
V10759,AutoMax,2021,65363.0,SOUTH
V10760,SpeedX,2018,97366.0,south zone
V10761,EcoDrive,2023,82062.0,south zone
V10762,SpeedX,2023,40891.0,South
V10763,SpeedX,2017,79457.0,South
V10764,TurboPro,2022,115558.0,South
V10765,UrbanGo,2017,105249.0,East
V10766,Speed,2020,105637.0,south zone
V10767,TurboPro,2016,101968.0,south zone
V10768,SpeedX,2017,58726.0,SOUTH
V10769,UrbanGo,2016,,North
V10770,EcoDrive,2016,108513.0,South
V10771,TurboPro,2020,56824.0,south zone
V10772,AutoMax,2021,42977.0,SOUTH
V10773,TurboPro,2021,25966.0,SOUTH
V10774,SpeedX,2016,27568.0,South
V10775,SpeedX,2019,25088.0,south zone
V10776,UrbanGo,2016,20102.0,North
V10777,AutoMax,2015,10092.0,south zone
V10778,AutoMax,2019,51815.0,North
V10779,TurboPro,2015,67446.0,West
V10780,AutoMax,2023,34088.0,North
V10781,TurboPro,2018,86400.0,SOUTH
V10782,EcoDrive,2019,107642.0,South
V10783,SpeedX,2018,80598.0,South
V10784,TurboPro,2021,48703.0,south zone
V10785,AutoMax,2023,89717.0,East
V10786,UrbanGo,2015,60626.0,south zone
V10787,AutoMax,2015,89823.0,South
V10788,UrbanGo,2017,88026.0,SOUTH
V10789,SpeedX,2017,13947.0,South
V10790,UrbanGo,2015,82505.0,North
V10791,TurboPro,2016,,West
V10792,UrbanGo,2021,110560.0,south zone
V10793,SpeedX,2022,,south zone
V10794,EcoDrive,2023,70118.0,south zone
V10795,EcoDrive,2023,15264.0,South
V10796,UrbanGo,2023,62693.0,SOUTH
V10797,UrbanGo,2018,59215.0,East
V10798,SpeedX,2016,51927.0,SOUTH
V10799,AutoMax,2023,6672.0,South
V10800,TurboPro,2018,22822.0,South
V10801,TurboPro,2023,20974.0,East
V10802,EcoDrive,2019,30557.0,SOUTH
V10803,UrbanGo,2019,36329.0,SOUTH
V10804,TurboPro,2018,74904.0,south zone
V10805,UrbanGo,2019,95396.0,West
V10806,EcoDrive,2018,24092.0,West
V10807,TurboPro,2019,50056.0,SOUTH
V10808,EcoDrive,2020,95136.0,West
V10809,EcoDrive,2018,98212.0,south zone
V10810,UrbanGo,2023,98798.0,South
V10811,SpeedX,2023,105597.0,South
V10812,UrbanGo,2019,30789.0,North
V10813,EcoDrive,2019,7177.0,North
V10814,SpeedX,2020,29265.0,SOUTH
V10815,SpeedX,2020,113912.0,North
V10816,AutoMax,2019,13186.0,South
V10817,SpeedX,2020,97213.0,south zone
V10818,SpeedX,2020,83750.0,South
V10819,UrbanGo,2020,110101.0,East
V10820,UrbanGo,2020,50992.0,SOUTH
V10821,UrbanGo,2017,44394.0,SOUTH
V10822,EcoDrive,2021,56727.0,south zone
V10823,UrbanGo,2019,101738.0,South
V10824,UrbanGo,2023,68723.0,West
V10825,AutoMax,2022,41514.0,south zone
V10826,SpeedX,2017,22128.0,East
V10827,EcoDrive,2022,104716.0,South
V10828,TurboPro,2018,13637.0,South
V10829,UrbanGo,2015,95078.0,North
V10830,EcoDrive,2020,99446.0,south zone
V10831,TurboPro,2022,104700.0,south zone
V10832,UrbanGo,2015,106317.0,South
V10833,EcoDrive,2017,71829.0,SOUTH
V10834,UrbanGo,2016,57012.0,North
V10835,EcoDrive,2015,46204.0,North
V10836,AutoMax,2017,22545.0,South
V10837,UrbanGo,2020,109335.0,SOUTH
V10838,TurboPro,2022,37714.0,south zone
V10839,AutoMax,2021,78947.0,South
V10840,UrbanG,2021,11893.0,South
V10841,TurboPro,2018,104443.0,East
V10842,UrbanGo,2019,9782.0,SOUTH
V10843,EcoDrive,2023,5805.0,East
V10844,AutoMax,2015,,SOUTH
V10845,EcoDrive,2020,71394.0,East
V10846,UrbanGo,2019,81984.0,West
V10847,TurboPro,2018,112964.0,West
V10848,EcoDrive,2022,70783.0,south zone
V10849,EcoDrive,2015,102962.0,North
V10850,UrbanGo,2016,56996.0,East
V10851,SpeedX,2021,61768.0,East
V10852,EcoDrive,2016,91040.0,SOUTH
V10853,EcoDrive,2023,54108.0,South
V10854,AutoMax,2022,117442.0,South
V10855,UrbanGo,2018,89837.0,South
V10856,TurboPro,2020,77672.0,South
V10857,EcoDrive,2022,28790.0,south zone
V10858,EcoDrive,2018,22399.0,West
V10859,TurboPro,2020,116095.0,SOUTH
V10860,TurboPro,2023,11291.0,south zone
V10861,AutoMax,2019,106350.0,West
V10862,AutoMax,2023,69190.0,West
V10863,SpeedX,2018,84360.0,south zone
V10864,UrbanGo,2015,,West
V10865,UrbanGo,2019,82162.0,SOUTH
V10866,UrbanGo,2017,83061.0,East
V10867,EcoDrive,2017,9251.0,West
V10868,SpeedX,2016,63301.0,East
V10869,SpeedX,2023,69701.0,South
V10870,AutoMax,2022,58529.0,South
V10871,AutoMax,2020,97556.0,south zone
V10872,AutoMax,2017,87860.0,East
V10873,TurboPro,2017,55465.0,south zone
V10874,SpeedX,2017,93117.0,South
V10875,EcoDrive,2021,23731.0,SOUTH
V10876,TurboPro,2022,17049.0,East
V10877,AutoMax,2021,113802.0,East
V10878,SpeedX,2022,39044.0,South
V10879,AutoMax,2019,118228.0,SOUTH
V10880,AutoMax,2021,72056.0,East
V10881,SpeedX,2015,14482.0,North
V10882,EcoDrive,2015,110499.0,West
V10883,SpeedX,2019,46164.0,East
V10884,TurboPro,2016,55940.0,East
V10885,EcoDrive,2017,109109.0,south zone
V10886,AutoMax,2015,57728.0,East
V10887,TurboPro,2020,57262.0,East
V10888,AutoMax,2021,18562.0,south zone
V10889,AutoMax,2019,83972.0,south zone
V10890,SpeedX,2018,46078.0,South
V10891,SpeedX,2020,56214.0,SOUTH
V10892,EcoDrive,2018,58796.0,West
V10893,EcoDrive,2021,67308.0,East
V10894,EcoDrive,2015,6958.0,West
V10895,SpeedX,2023,114218.0,North
V10896,UrbanGo,2021,118999.0,North
V10897,AutoMax,2022,76156.0,West
V10898,EcoDrive,2021,101379.0,East
V10899,SpeedX,2022,19923.0,West
V10900,AutoMax,2020,12446.0,West
V10901,AutoMax,2016,86071.0,SOUTH
V10902,UrbanGo,2019,42920.0,South
V10903,UrbanGo,2020,,south zone
V10904,SpeedX,2016,116477.0,South
V10905,SpeedX,2021,63905.0,East
V10906,EcoDrive,2016,106943.0,North
V10907,AutoMax,2019,114713.0,West
V10908,EcoDrive,2017,46513.0,south zone
V10909,UrbanGo,2021,58242.0,south zone
V10910,UrbanGo,2019,52374.0,East
V10911,SpeedX,2021,32480.0,North
V10912,SpeedX,2022,34630.0,West
V10913,SpeedX,2019,59914.0,East
V10914,EcoDrive,2019,116175.0,West
V10915,AutoMax,2017,60086.0,West
V10916,AutoMax,2020,33982.0,South
V10917,UrbanGo,2018,32230.0,South
V10918,EcoDrive,2021,103875.0,south zone
V10919,TurboPro,2023,105084.0,East
V10920,AutoMax,2017,9488.0,South
V10921,UrbanGo,2021,75353.0,south zone
V10922,TurboPro,2016,79557.0,North
V10923,UrbanGo,2018,100644.0,SOUTH
V10924,UrbanGo,2022,11372.0,West
V10925,AutoMax,2022,72084.0,East
V10926,UrbanGo,2015,16193.0,West
V10927,EcoDrive,2021,73147.0,North
V10928,TurboPro,2015,9020.0,south zone
V10929,UrbanGo,2017,116909.0,South
V10930,TurboPro,2021,88597.0,SOUTH
V10931,TurboPro,2017,83557.0,West
V10932,SpeedX,2019,86365.0,West
V10933,AutoMax,2023,85948.0,East
V10934,SpeedX,2019,28960.0,North
V10935,TurboPro,2016,,North
V10936,EcoDrive,2022,,SOUTH
V10937,TurboPro,2023,103244.0,North
V10938,SpeedX,2020,66993.0,West
V10939,SpeedX,2016,15490.0,East
V10940,SpeedX,2023,19784.0,East
V10941,SpeedX,2016,101376.0,North
V10942,EcoDrive,2017,,South
V10943,UrbanGo,2022,96819.0,south zone
V10944,UrbanGo,2017,8477.0,West
V10945,TurboPro,2017,104659.0,North
V10946,TurboPro,2017,94052.0,South
V10947,UrbanGo,2018,110161.0,south zone
V10948,UrbanGo,2023,38831.0,South
V10949,AutoMax,2017,70948.0,south zone
V10950,TurboPr,2021,105263.0,south zone
V10951,TurboPro,2017,,East
V10952,EcoDrive,2017,,West
V10953,EcoDrive,2023,54742.0,SOUTH
V10954,EcoDrive,2016,77648.0,south zone
V10955,EcoDrive,2015,108308.0,West
V10956,TurboPro,2022,77418.0,south zone
V10957,AutoMax,2020,61924.0,SOUTH
V10958,TurboPro,2023,77687.0,West
V10959,UrbanGo,2015,90825.0,East
V10960,SpeedX,2016,96461.0,South
V10961,AutoMax,2018,89233.0,SOUTH
V10962,EcoDrive,2022,25113.0,East
V10963,SpeedX,2015,101433.0,South
V10964,AutoMax,2022,61488.0,South
V10965,UrbanGo,2020,,East
V10966,UrbanGo,2015,6166.0,West
V10967,EcoDrive,2023,75661.0,SOUTH
V10968,AutoMax,2021,,south zone
V10969,EcoDrive,2016,65005.0,south zone
V10970,TurboPro,2017,66487.0,North
V10971,AutoMax,2019,73445.0,SOUTH
V10972,EcoDrive,2016,45181.0,North
V10973,SpeedX,2017,52824.0,SOUTH
V10974,TurboPro,2023,9783.0,South
V10975,AutoMax,2023,31752.0,South
V10976,TurboPro,2023,96006.0,West
V10977,SpeedX,2018,101633.0,SOUTH
V10978,EcoDrive,2022,56414.0,South
V10979,AutoMax,2020,9330.0,South
V10980,UrbanGo,2021,84853.0,SOUTH
V10981,SpeedX,2021,44565.0,south zone
V10982,SpeedX,2022,25286.0,East
V10983,AutoMax,2022,60104.0,SOUTH
V10984,TurboPro,2015,12274.0,East
V10985,UrbanGo,2017,114339.0,East
V10986,AutoMax,2023,,East
V10987,UrbanGo,2017,115444.0,North
V10988,AutoMax,2022,40821.0,East
V10989,TurboPro,2022,,North
V10990,AutoMax,2015,68028.0,East
V10991,AutoMax,2016,92228.0,south zone
V10992,SpeedX,2019,113975.0,East
V10993,SpeedX,2018,35602.0,West
V10994,EcoDrive,2018,119667.0,North
V10995,AutoMax,2015,59778.0,North
V10996,EcoDrive,2021,6221.0,North
V10997,AutoMax,2017,38681.0,South
V10998,UrbanGo,2017,41612.0,South
V10999,SpeedX,2019,81556.0,East
V11000,AutoMax,2023,15206.0,West
V11001,SpeedX,2016,63676.0,south zone
V11002,TurboPro,2017,74109.0,North
V11003,TurboPro,2015,48564.0,south zone
V11004,UrbanGo,2021,39497.0,SOUTH
V11005,AutoMax,2020,8103.0,West
V11006,AutoMax,2021,16145.0,West
V11007,SpeedX,2017,119265.0,south zone
V11008,EcoDrive,2022,103761.0,East
V11009,AutoMax,2016,20465.0,south zone
V11010,AutoMax,2022,,south zone
V11011,EcoDrive,2019,52844.0,South
V11012,AutoMax,2015,102523.0,south zone
V11013,TurboPro,2015,47795.0,North
V11014,EcoDrive,2018,21983.0,East
V11015,AutoMax,2021,44362.0,South
V11016,TurboPro,2017,55536.0,SOUTH
V11017,AutoMax,2023,41582.0,South
V11018,TurboPro,2016,45317.0,North
V11019,AutoMax,2021,67250.0,South
V11020,UrbanGo,2015,48561.0,East
V11021,SpeedX,2018,104677.0,East
V11022,SpeedX,2022,71577.0,south zone
V11023,AutoMax,2019,119532.0,South
V11024,TurboPro,2016,98374.0,South
V11025,SpeedX,2018,54588.0,south zone
V11026,TurboPro,2015,16474.0,West
V11027,EcoDrive,2022,64635.0,SOUTH
V11028,EcoDrive,2017,11689.0,East
V11029,SpeedX,2020,95034.0,South
V11030,EcoDrive,2022,49468.0,East
V11031,UrbanGo,2023,97804.0,south zone
V11032,TurboPro,2021,,North
V11033,AutoMax,2017,118475.0,East
V11034,AutoMaX,2017,35677.0,south zone
V11035,TurboPro,2022,11638.0,East
V11036,SpeedX,2023,62542.0,East
V11037,UrbanGo,2017,50780.0,North
V11038,TurboPro,2015,98069.0,East
V11039,EcoDrive,2022,18735.0,East
V11040,SpeedX,2018,80126.0,south zone
V11041,EcoDrive,2017,14746.0,south zone
V11042,TurboPro,2023,98177.0,South
V11043,EcoDrive,2022,46747.0,SOUTH
V11044,SpeedX,2018,53483.0,West
V11045,TurboPro,2018,49865.0,East
V11046,AutoMax,2015,50696.0,East
V11047,TurboPro,2017,85553.0,West
V11048,TurboPro,2021,75078.0,South
V11049,SpeedX,2016,35915.0,West
V11050,SpeedX,2020,55025.0,North
V11051,UrbanGo,2017,66589.0,North
V11052,TurboPro,2022,68207.0,West
V11053,AutoMax,2023,92751.0,West
V11054,EcoDrive,2019,72257.0,SOUTH
V11055,AutoMax,2018,84291.0,SOUTH
V11056,UrbanGo,2023,48054.0,North
V11057,SpeedX,2021,78604.0,East
V11058,AutoMax,2017,108761.0,South
V11059,TurboPro,2023,43051.0,East
V11060,EcoDrive,2023,30385.0,East
V11061,AutoMax,2023,33593.0,South
V11062,TurboPro,2018,97206.0,West
V11063,SpeedX,2021,111236.0,south zone
V11064,TurboPro,2023,46589.0,south zone
V11065,TurboPro,2018,64700.0,South
V11066,AutoMax,2023,28315.0,SOUTH
V11067,EcoDriv,2017,38084.0,south zone
V11068,UrbanGo,2020,53427.0,South
V11069,EcoDrive,2017,13929.0,East
V11070,SpeedX,2020,10445.0,SOUTH
V11071,SpeedX,2018,116055.0,SOUTH
V11072,SpeedX,2021,23383.0,East
V11073,SpeedX,2015,6533.0,North
V11074,EcoDrive,2019,35681.0,South
V11075,EcoDrive,2022,112077.0,SOUTH
V11076,AutoMax,2016,52438.0,SOUTH
V11077,SpeedX,2022,78585.0,West
V11078,EcoDrive,2019,52938.0,North
V11079,EcoDrive,2023,109079.0,West
V11080,UrbanGo,2020,29512.0,SOUTH
V11081,TurboPro,2023,45521.0,North
V11082,AutoMax,2020,72601.0,East
V11083,TurboPro,2023,36067.0,East
V11084,TurboPr,2019,103166.0,West
V11085,UrbanGo,2015,18329.0,SOUTH
V11086,TurboPro,2019,119584.0,North
V11087,AutoMax,2020,79332.0,south zone
V11088,UrbanGo,2017,100223.0,South
V11089,AutoMax,2018,7489.0,SOUTH
V11090,SpeedX,2019,99918.0,West
V11091,UrbanGo,2018,18856.0,East
V11092,AutoMax,2022,75376.0,SOUTH
V11093,EcoDrive,2023,78832.0,SOUTH
V11094,TurboPro,2017,58480.0,East
V11095,EcoDrive,2018,89094.0,North
V11096,EcoDrive,2023,85875.0,East
V11097,SpeedX,2020,76534.0,East
V11098,SpeedX,2016,32418.0,SOUTH
V11099,AutoMax,2017,,West
V11100,AutoMaX,2023,7722.0,south zone
V11101,UrbanGo,2017,54277.0,South
V11102,SpeedX,2022,21243.0,South
V11103,AutoMax,2018,76443.0,East
V11104,SpeedX,2022,80845.0,East
V11105,TurboPro,2016,99823.0,south zone
V11106,UrbanGo,2018,48328.0,North
V11107,UrbanGo,2015,90703.0,South
V11108,AutoMax,2023,22000.0,East
V11109,SpeedX,2023,24728.0,West
V11110,UrbanGo,2023,102903.0,south zone
V11111,AutoMax,2019,61574.0,South
V11112,AutoMax,2022,23869.0,West
V11113,SpeedX,2021,59273.0,East
V11114,SpeedX,2019,32851.0,North
V11115,SpeedX,2018,44370.0,South
V11116,SpeedX,2022,69682.0,North
V11117,TurboPro,2015,66678.0,East
V11118,EcoDrive,2017,50101.0,North
V11119,AutoMax,2023,109688.0,East
V11120,AutoMax,2020,101083.0,North
V11121,AutoMax,2022,95922.0,North
V11122,AutoMax,2020,7624.0,West
V11123,TurboPro,2021,93489.0,North
V11124,UrbanGo,2017,30373.0,SOUTH
V11125,EcoDrive,2022,83049.0,North
V11126,TurboPro,2016,79029.0,West
V11127,EcoDrive,2021,70119.0,West
V11128,EcoDrive,2022,35037.0,East
V11129,SpeedX,2023,60641.0,North
V11130,EcoDrive,2015,43330.0,South
V11131,EcoDrive,2021,32491.0,SOUTH
V11132,UrbanGo,2023,114143.0,South
V11133,AutoMax,2015,66832.0,South
V11134,SpeedX,2016,97229.0,East
V11135,SpeedX,2020,81865.0,East
V11136,TurboPro,2022,63963.0,East
V11137,UrbanGo,2017,31992.0,South
V11138,AutoMax,2017,79515.0,East
V11139,SpeedX,2021,63858.0,South
V11140,EcoDrive,2023,52718.0,North
V11141,AutoMax,2016,12352.0,south zone
V11142,EcoDrive,2021,18207.0,North
V11143,TurboPro,2019,81396.0,south zone
V11144,SpeedX,2020,59981.0,SOUTH
V11145,SpeedX,2021,50155.0,West
V11146,EcoDrive,2016,60779.0,SOUTH
V11147,EcoDrive,2019,111494.0,North
V11148,TurboPro,2016,,East
V11149,SpeedX,2019,66154.0,East
V11150,UrbanGo,2023,117614.0,south zone
V11151,AutoMax,2020,113506.0,East
V11152,UrbanGo,2016,61587.0,West
V11153,SpeedX,2018,31516.0,West
V11154,SpeedX,2018,107815.0,West
V11155,AutoMax,2018,46997.0,East
V11156,UrbanGo,2022,103692.0,South
V11157,SpeedX,2021,79576.0,SOUTH
V11158,EcoDrive,2022,117956.0,south zone
V11159,SpeedX,2016,110482.0,South
V11160,SpeedX,2015,67503.0,South
V11161,TurboPro,2018,84458.0,West
V11162,SpeedX,2019,71148.0,West
V11163,TurboPro,2019,35489.0,South
V11164,TurboPro,2016,116054.0,south zone
V11165,UrbanGo,2015,72689.0,West
V11166,AutoMax,2015,96459.0,West
V11167,UrbanGo,2023,77494.0,SOUTH
V11168,TurboPro,2017,15168.0,East
V11169,EcoDrive,2018,77556.0,West
V11170,TurboPro,2016,55897.0,SOUTH
V11171,EcoDriv,2020,114436.0,East
V11172,UrbanGo,2021,102613.0,West
V11173,EcoDrive,2020,42172.0,south zone
V11174,AutoMax,2017,105975.0,East
V11175,EcoDrive,2019,117666.0,West
V11176,AutoMa,2023,61717.0,North
V11177,UrbanGo,2023,18582.0,North
V11178,AutoMax,2022,26697.0,East
V11179,SpeedX,2016,19534.0,West
V11180,SpeedX,2020,21271.0,south zone
V11181,UrbanGo,2021,56855.0,North
V11182,SpeedX,2018,50174.0,East
V11183,SpeedX,2015,41651.0,West
V11184,UrbanGo,2019,66146.0,SOUTH
V11185,EcoDrive,2020,20355.0,North
V11186,UrbanGo,2022,14086.0,East
V11187,TurboPro,2017,81146.0,SOUTH
V11188,AutoMax,2019,91425.0,south zone
V11189,UrbanGo,2022,75228.0,south zone
V11190,TurboPro,2016,70902.0,South
V11191,AutoMax,2017,56370.0,South
V11192,SpeedX,2023,119548.0,SOUTH
V11193,TurboPro,2021,57996.0,East
V11194,SpeedX,2015,20685.0,West
V11195,AutoMax,2015,86694.0,North
V11196,SpeedX,2023,118313.0,South
V11197,AutoMax,2019,111374.0,West
V11198,UrbanGo,2015,112410.0,South
V11199,UrbanGo,2018,64676.0,North
V11200,UrbanGo,2023,93366.0,south zone
V11201,EcoDrive,2017,17304.0,East
V11202,UrbanGo,2019,101273.0,West
V11203,AutoMax,2020,82029.0,North
V11204,SpeedX,2019,85099.0,East
V11205,UrbanGo,2021,12814.0,South
V11206,EcoDrive,2021,66979.0,South
V11207,TurboPro,2019,,South
V11208,UrbanGo,2019,107308.0,SOUTH
V11209,TurboPro,2016,24622.0,south zone
V11210,EcoDrive,2022,48636.0,South
V11211,SpeedX,2016,98129.0,East
V11212,TurboPro,2018,113033.0,South
V11213,UrbanGo,2020,95924.0,south zone
V11214,TurboPro,2021,76495.0,south zone
V11215,SpeedX,2021,57165.0,North
V11216,UrbanGo,2021,19772.0,South
V11217,AutoMax,2018,64271.0,South
V11218,TurboPro,2020,91439.0,East
V11219,EcoDrive,2021,34148.0,North
V11220,EcoDrive,2016,115058.0,SOUTH
V11221,TurboPro,2023,117346.0,East
V11222,AutoMax,2016,88489.0,North
V11223,TurboPro,2016,45726.0,SOUTH
V11224,UrbanGo,2021,106616.0,East
V11225,AutoMax,2017,36765.0,south zone
V11226,EcoDrive,2022,57043.0,East
V11227,UrbanGo,2020,18144.0,south zone
V11228,SpeedX,2016,58945.0,West
V11229,UrbanGo,2017,64207.0,SOUTH
V11230,AutoMax,2015,57933.0,West
V11231,UrbanGo,2020,13371.0,South
V11232,TurboPro,2018,80542.0,south zone
V11233,AutoMax,2018,57620.0,West
V11234,SpeedX,2018,53170.0,SOUTH
V11235,AutoMax,2023,90653.0,East
V11236,EcoDrive,2018,71292.0,SOUTH
V11237,SpeedX,2023,83908.0,East
V11238,AutoMax,2020,53802.0,South
V11239,EcoDrive,2019,68435.0,South
V11240,UrbanGo,2018,44704.0,SOUTH
V11241,EcoDrive,2020,89102.0,East
V11242,TurboPro,2016,59976.0,West
V11243,SpeedX,2017,56723.0,SOUTH
V11244,EcoDrive,2015,59662.0,West
V11245,UrbanGo,2023,83074.0,West
V11246,TurboPro,2021,74177.0,south zone
V11247,SpeedX,2022,28318.0,South
V11248,TurboPro,2019,72820.0,SOUTH
V11249,UrbanGo,2021,93244.0,East
V11250,TurboPrX,2016,53315.0,South
V11251,SpeedX,2020,,West
V11252,TurboPro,2018,77529.0,South
V11253,SpeedX,2023,62368.0,East
V11254,UrbanGo,2017,27646.0,SOUTH
V11255,AutoMax,2019,106552.0,North
V11256,EcoDrive,2017,20441.0,south zone
V11257,SpeedX,2017,83570.0,south zone
V11258,UrbanGo,2021,51250.0,East
V11259,EcoDrive,2023,56596.0,North
V11260,TurboPro,2018,41234.0,South
V11261,AutoMax,2018,36091.0,SOUTH
V11262,TurboPro,2020,96421.0,East
V11263,TurboPro,2016,13860.0,SOUTH
V11264,SpeedX,2017,66369.0,south zone
V11265,EcoDrive,2015,105095.0,SOUTH
V11266,EcoDrive,2021,12096.0,SOUTH
V11267,UrbanGo,2015,105504.0,North
V11268,AutoMax,2018,10951.0,East
V11269,EcoDrive,2015,59829.0,West
