service_id,vehicle_id,service_date,component_replaced,cost,issue_type
S20489,V10244,2022-02-02,Suspension,-1980,Malfunction
S20490,V13988,2024-04-07,AC,11544,Overheating
S20491,V17894,2024-02-04,Brake Pad,7156,Wear & Tear
S20492,V16430,2023-03-22,Transmission,11108,Leakage
S20493,V15253,2023-08-25,Brake Pad,7824,Malfunction
S20494,V10885,2023-07-17,Battery,7136,Discharge
S20495,V12457,2024-02-02,Brake Pad,10293,Malfunction
S20496,V18938,2022-02-27,Engine,14040,Discharge
S20497,V14407,2022-06-27,Battery,12270,Discharge
S20498,V13953,2023-06-01,Battery,7617,Leakage
S20499,V13063,2022-05-21,Engine,4128,Wear & Tear
S20500,V12888,2023-05-31,AC,3563,Discharge
S20501,V16030,2024-03-09,Brake Pad,1160,Discharge
S20502,V11753,2022-04-19,AC,1462,Malfunction
S20503,V19433,2024-01-17,Transmission,2650,Discharge
S20504,V11506,2023-10-21,,9159,Leakage
S20505,V19033,2022-05-01,Battery,14149,Overheating
S20506,V11342,2022-12-04,Transmission,9779,Malfunction
S20507,V18186,2022-10-31,AC,4736,Leakage
S20508,V12534,2022-07-31,Suspension,14412,Malfunction
S20509,V17431,2023-03-01,Suspension,3505,Overheating
S20510,V12304,2024-01-10,Transmission,10797,Wear & Tear
S20511,V19152,2024-09-17,Transmission,12327,Discharge
S20512,V17282,2023-08-03,Suspension,3127,Wear & Tear
S20513,V18220,2024-03-08,Suspension,-851,Discharge
S20514,V12795,2024-07-04,Brake Pad,13564,Wear & Tear
S20515,V14814,2023-03-01,Engine,9275,Discharge
S20516,V12869,2024-01-12,AC,14900,Wear & Tear
S20517,V16250,2023-02-23,AC,10804,Overheating
S20518,V16503,2022-03-08,Engine,4315,Malfunction
S20519,V11895,2024-05-08,Engine,7693,Wear & Tear
S20520,V19864,2024-02-08,Engine,-2017,Wear & Tear
S20521,V16849,2024-02-16,Battery,7960,Malfunction
S20522,V17004,2022-04-30,AC,3108,Leakage
S20523,V19275,2022-10-14,Brake Pad,13195,Leakage
S20524,V15542,2022-07-09,Brake Pad,11973,Wear & Tear
S20525,V17521,2024-05-31,Transmission,1696,Overheating
S20526,V19220,2023-10-22,Battery,13249,Overheating
S20527,V19471,2023-10-20,Battery,14149,Discharge
S20528,V11096,2022-05-10,Engine,8067,Overheating
S20529,V15257,2023-01-19,Suspension,3154,Overheating
S20530,V12609,2023-02-11,Battery,4462,Leakage
S20531,V18364,2024-05-11,Brake Pad,11886,Wear & Tear
S20532,V13637,2024-03-27,Battery,5968,Leakage
S20533,V14452,2022-04-12,AC,6768,Overheating
S20534,V19561,2024-03-13,Battery,8886,Discharge
S20535,V12793,2023-07-01,Battery,14771,Leakage
S20536,V19379,2024-05-04,Suspension,11843,Malfunction
S20537,V13740,2022-11-28,Battery,5746,Wear & Tear
S20538,V17959,2022-10-07,AC,4941,Wear & Tear
S20539,V19037,2022-10-19,Suspension,10586,Discharge
S20540,V19048,2022-11-19,Engine,10053,Overheating
S20541,V12155,2022-05-09,Brake Pad,7261,Wear & Tear
S20542,V13624,2023-07-10,Engine,13555,Overheating
S20543,V18327,2023-07-09,AC,6469,Malfunction
S20544,V18162,2024-06-30,AC,10021,Wear & Tear
S20545,V13611,2023-11-20,Battery,9289,Overheating
S20546,V17390,2022-10-06,AC,3383,Discharge
S20547,V14279,2023-12-01,Brake Pad,1742,Discharge
S20548,V17317,2023-03-26,Engine,-3268,Overheating
S20549,V14238,2022-10-19,AC,2003,Wear & Tear
S20550,V16697,2022-01-26,AC,3055,Discharge
S20551,V17605,2024-08-18,Transmission,13391,Malfunction
S20552,V14981,2023-11-23,Transmission,11925,Wear & Tear
S20553,V14375,2024-03-15,AC,1602,Discharge
S20554,V12172,2024-02-25,Engine,1405,Malfunction
S20555,V19461,2023-06-05,AC,6575,Overheating
S20556,V16567,2023-07-26,Transmission,10297,Discharge
S20557,V11156,2023-08-01,Brake Pad,3741,Leakage
S20558,V17263,2023-09-08,Battery,11120,Malfunction
S20559,V10452,2023-01-09,Suspension,4004,Malfunction
S20560,V11916,2023-05-18,Brake Pad,8887,Malfunction
S20561,V19788,2023-04-27,Brake Pad,12804,Overheating
S20562,V17486,2023-11-08,AC,4304,Wear & Tear
S20563,V14391,2023-04-11,Battery,3248,Wear & Tear
S20564,V18057,2022-06-08,Suspension,10847,Overheating
S20565,V11288,2023-01-15,Engine,8914,Leakage
S20566,V16031,2023-11-04,Battery,12867,Overheating
S20567,V13203,2023-08-24,Suspension,13976,Leakage
S20568,V16436,2024-09-16,,5196,Leakage
S20569,V15431,2023-01-10,Suspension,8922,Wear & Tear
S20570,V10190,2022-02-24,Engine,10807,Leakage
S20571,V17848,2023-05-12,Transmission,10603,Malfunction
S20572,V18562,2023-11-15,Battery,12553,Discharge
S20573,V14651,2024-03-28,Transmission,1589,Leakage
S20574,V16099,2022-02-11,Brake Pad,2462,Leakage
S20575,V17193,2023-01-14,Battery,10803,Wear & Tear
S20576,V19232,2023-01-18,AC,12220,Overheating
S20577,V15478,2022-07-16,Transmission,7494,Overheating
S20578,V12078,2023-08-22,Brake Pad,2460,Leakage
S20579,V16415,2024-01-09,AC,-1378,Overheating
S20580,V16886,2022-09-26,Suspension,14964,Overheating
S20581,V12536,2023-10-16,Engine,10531,Wear & Tear
S20582,V12280,2024-08-10,Engine,4888,Malfunction
S20583,V15194,2022-04-05,Suspension,9168,Discharge
S20584,V18507,2022-08-05,Engine,5932,Malfunction
S20585,V11246,2024-05-11,Brake Pad,8776,Wear & Tear
S20586,V18023,2022-08-10,Suspension,10318,Wear & Tear
S20587,V15814,2022-10-18,Brake Pad,12265,Leakage
S20588,V16191,2022-02-24,,10790,Leakage
S20589,V19216,2024-06-12,Transmission,2793,Wear & Tear
S20590,V10926,2022-04-11,Engine,10031,Overheating
S20591,V18708,2022-07-11,AC,11142,Overheating
S20592,V10004,2023-07-21,Suspension,10662,Leakage
S20593,V19070,2022-04-24,AC,5834,Discharge
S20594,V10965,2022-09-08,Engine,5149,Leakage
S20595,V10917,2022-08-02,Battery,3517,Malfunction
S20596,V15986,2022-09-22,Brake Pad,9885,Malfunction
S20597,V12495,2023-11-05,Battery,2094,Wear & Tear
S20598,V17267,2022-05-03,AC,14522,Leakage
S20599,V12539,2024-02-12,AC,1078,Malfunction
S20600,V15031,2024-03-28,Brake Pad,7368,Leakage
S20601,V13465,2022-01-18,Transmission,12972,Overheating
S20602,V18415,2023-01-25,Transmission,9658,Malfunction
S20603,V13716,2024-08-25,Engine,10069,Malfunction
S20604,V19295,2022-05-15,Brake Pad,8215,Discharge
S20605,V11804,2023-12-05,AC,5126,Overheating
S20606,V18927,2024-07-08,Engine,8913,Malfunction
S20607,V17178,2023-10-14,Suspension,12365,Leakage
S20608,V18808,2022-05-25,Engine,9349,Wear & Tear
S20609,V12955,2022-07-09,Brake Pad,10766,Leakage
S20610,V18868,2024-01-15,Engine,12386,Leakage
S20611,V12901,2024-06-25,AC,9964,Malfunction
S20612,V10940,2022-11-16,Engine,8548,Leakage
S20613,V15084,2022-08-03,Battery,13157,Malfunction
S20614,V18080,2023-12-09,AC,8901,Leakage
S20615,V12913,2024-07-01,Transmission,7020,Overheating
S20616,V16114,2022-03-11,AC,1793,Malfunction
S20617,V10228,2022-12-18,Engine,2045,Wear & Tear
S20618,V10196,2022-08-26,Suspension,6590,Malfunction
S20619,V11371,2024-09-16,Transmission,4176,Leakage
S20620,V10583,2022-06-09,Engine,11632,Leakage
S20621,V15933,2024-05-30,Brake Pad,4617,Discharge
S20622,V13822,2023-10-28,,13684,Malfunction
S20623,V16507,2022-10-31,Brake Pad,10295,Leakage
S20624,V18881,2023-09-24,Brake Pad,8930,Overheating
S20625,V13645,2022-03-01,Suspension,4012,Wear & Tear
S20626,V14622,2024-07-22,AC,6771,Leakage
S20627,V10638,2023-04-20,Transmission,7380,Discharge
S20628,V15248,2022-07-10,Battery,13292,Leakage
S20629,V13923,2023-10-02,Suspension,1184,Discharge
S20630,V16199,2022-01-27,Battery,13568,Wear & Tear
S20631,V16797,2022-08-11,Suspension,1820,Overheating
S20632,V19968,2024-06-24,Engine,8898,Discharge
S20633,V13985,2024-03-05,Brake Pad,11119,Discharge
S20634,V13436,2022-11-06,AC,1640,Overheating
S20635,V18986,2024-03-21,Brake Pad,9315,Malfunction
S20636,V10171,2023-11-08,Engine,6730,Discharge
S20637,V15583,2022-10-17,Suspension,-2628,Overheating
S20638,V12287,2024-08-18,Engine,5003,Discharge
S20639,V19812,2022-01-29,Engine,11896,Leakage
S20640,V10478,2024-02-21,Brake Pad,9919,Discharge
S20641,V14806,2023-12-15,Engine,13738,Wear & Tear
S20642,V13674,2024-07-28,Suspension,12279,Overheating
S20643,V11638,2024-03-16,Battery,10078,Malfunction
S20644,V17686,2023-08-18,Engine,1498,Leakage
S20645,V14338,2024-01-10,Transmission,4199,Malfunction
S20646,V15977,2023-01-31,Engine,11156,Wear & Tear
S20647,V10288,2022-08-28,Battery,6572,Overheating
S20648,V12328,2023-01-17,Engine,4685,Overheating
S20649,V16453,2023-10-12,Engine,13374,Wear & Tear
S20650,V16887,2022-02-27,Transmission,8886,Wear & Tear
S20651,V15954,2024-08-13,Suspension,14016,Malfunction
S20652,V16118,2024-07-17,Suspension,12592,Leakage
S20653,V10696,2024-05-29,Suspension,12728,Leakage
S20654,V11998,2023-05-12,Battery,6661,Wear & Tear
S20655,V15770,2022-01-16,Transmission,3108,Leakage
S20656,V17041,2022-04-16,Brake Pad,2331,Overheating
S20657,V11184,2022-05-02,Battery,4731,Leakage
S20658,V11250,2022-01-14,Brake Pad,14267,Discharge
S20659,V11497,2022-11-19,Battery,5959,Malfunction
S20660,V15625,2022-10-13,Transmission,5026,Discharge
S20661,V14608,2023-10-16,AC,8643,Leakage
S20662,V16464,2023-11-16,Suspension,5193,Wear & Tear
S20663,V10337,2024-05-05,Transmission,12156,Overheating
S20664,V17112,2022-02-06,Suspension,10218,Malfunction
S20665,V19462,2023-02-08,Suspension,12562,Overheating
S20666,V10009,2023-01-13,Brake Pad,8991,Overheating
S20667,V12388,2022-08-13,Suspension,13275,Discharge
S20668,V19736,2022-12-06,Suspension,2695,Wear & Tear
S20669,V18379,2023-05-21,Brake Pad,9744,Overheating
S20670,V12152,2024-06-19,Brake Pad,11184,Malfunction
S20671,V16220,2023-01-25,Brake Pad,13855,Overheating
S20672,V19540,2024-01-28,Engine,1478,Wear & Tear
S20673,V13227,2022-11-06,Suspension,9045,Leakage
S20674,V15762,2023-09-09,Suspension,8897,Malfunction
S20675,V17426,2024-03-10,Suspension,3946,Malfunction
S20676,V13282,2024-03-24,Transmission,3315,Malfunction
S20677,V16670,2023-11-16,AC,13671,Leakage
S20678,V10058,2022-01-21,Brake Pad,8110,Leakage
S20679,V13550,2024-05-23,Battery,14883,Wear & Tear
S20680,V18415,2023-07-18,AC,10910,Wear & Tear
S20681,V11980,2023-06-14,Suspension,7564,Malfunction
S20682,V17846,2023-12-27,Battery,5595,Wear & Tear
S20683,V13352,2023-03-19,Battery,12246,Leakage
S20684,V10715,2023-07-19,Engine,1562,Malfunction
S20685,V13642,2022-02-09,Suspension,8675,Discharge
S20686,V15379,2023-05-11,Brake Pad,2787,Malfunction
S20687,V14733,2022-02-26,Brake Pad,11817,Discharge
S20688,V17571,2023-07-28,Battery,11499,Malfunction
S20689,V12018,2023-07-05,AC,13703,Overheating
S20690,V12332,2022-12-09,Battery,8976,Leakage
S20691,V18680,2022-08-26,Battery,6826,Overheating
S20692,V12625,2024-03-21,Transmission,14574,Overheating
S20693,V13967,2024-01-21,Suspension,8887,Discharge
S20694,V17638,2023-01-23,Engine,13907,Wear & Tear
S20695,V18662,2022-05-02,Brake Pad,7260,Overheating
S20696,V18080,2024-08-10,Engine,13264,Malfunction
S20697,V12734,2023-10-06,Brake Pad,8792,Overheating
S20698,V18469,2022-11-09,Brake Pad,3417,Wear & Tear
S20699,V17450,2022-05-11,AC,8030,Discharge
S20700,V10648,2024-03-18,Transmission,10527,Leakage
S20701,V16684,2022-05-01,Battery,4282,Wear & Tear
S20702,V12123,2022-03-25,Transmission,7185,Malfunction
S20703,V18008,2024-05-25,,2231,Malfunction
S20704,V12267,2024-07-22,Brake Pad,5165,Overheating
S20705,V17688,2022-04-29,AC,10667,Discharge
S20706,V15366,2023-03-26,Battery,10309,Overheating
S20707,V19577,2022-10-02,Brake Pad,2781,Wear & Tear
S20708,V11104,2023-08-04,AC,8442,Malfunction
S20709,V14273,2024-01-29,Battery,14689,Leakage
S20710,V13096,2022-11-27,AC,1670,Malfunction
S20711,V18405,2022-10-14,AC,1850,Discharge
S20712,V10528,2022-11-11,Engine,3103,Wear & Tear
S20713,V16493,2023-01-18,Battery,5816,Leakage
S20714,V13208,2022-12-01,Battery,5272,Malfunction
S20715,V14292,2023-01-17,Suspension,10740,Discharge
S20716,V12379,2024-02-03,Engine,5976,Overheating
S20717,V15748,2023-06-16,Battery,2543,Discharge
S20718,V18521,2024-03-01,Battery,3462,Malfunction
S20719,V19564,2024-01-08,Engine,3818,Wear & Tear
S20720,V13406,2022-04-18,Engine,1768,Discharge
S20721,V19064,2022-08-11,Battery,13413,Overheating
S20722,V15250,2022-12-21,Battery,13092,Wear & Tear
S20723,V18973,2023-06-19,Brake Pad,9579,Wear & Tear
S20724,V10533,2022-05-06,Battery,5741,Leakage
S20725,V13633,2023-10-29,Brake Pad,3489,Leakage
S20726,V18343,2024-02-18,Engine,1582,Leakage
S20727,V14504,2023-12-18,Transmission,4502,Overheating
S20728,V19971,2024-05-25,Suspension,1288,Wear & Tear
S20729,V13169,2023-09-17,Transmission,9964,Leakage
S20730,V10917,2023-12-25,Brake Pad,4552,Discharge
S20731,V16595,2022-01-23,Transmission,3525,Malfunction
S20732,V18889,2023-06-03,AC,12422,Malfunction
S20733,V15789,2022-05-03,Suspension,7207,Wear & Tear
S20734,V12393,2024-04-12,Brake Pad,4424,Wear & Tear
S20735,V14074,2023-05-17,Transmission,9262,Discharge
S20736,V12876,2023-09-19,Transmission,7099,Discharge
S20737,V10860,2024-08-31,AC,4569,Wear & Tear
S20738,V10146,2022-12-28,Engine,2714,Overheating
S20739,V17552,2022-06-21,Transmission,10797,Overheating
S20740,V18648,2023-08-13,Engine,9738,Discharge
S20741,V11465,2022-01-09,Battery,14677,Discharge
S20742,V13716,2024-08-02,Transmission,14225,Wear & Tear
S20743,V14260,2024-01-17,Brake Pad,9242,Wear & Tear
S20744,V16109,2022-06-23,Engine,7131,Overheating
S20745,V15749,2023-05-23,AC,8898,Leakage
S20746,V14720,2023-08-06,Engine,14614,Wear & Tear
S20747,V13687,2024-06-15,Transmission,13002,Malfunction
S20748,V14178,2022-02-09,Battery,1572,Leakage
S20749,V17889,2023-09-16,AC,6795,Overheating
S20750,V15532,2024-04-12,AC,4238,Discharge
S20751,V10802,2023-01-22,Engine,9352,Wear & Tear
S20752,V18549,2022-11-22,Transmission,8702,Discharge
S20753,V19680,2024-08-06,Transmission,6491,Discharge
S20754,V16435,2023-02-15,AC,11247,Discharge
S20755,V16435,2023-03-30,AC,13087,Overheating
S20756,V17379,2023-01-15,Battery,9379,Overheating
S20757,V19500,2024-07-15,Brake Pad,14029,Overheating
S20758,V10543,2023-07-22,Battery,11174,Overheating
S20759,V19908,2023-09-04,Brake Pad,8108,Discharge
S20760,V16593,2023-08-09,Engine,4003,Leakage
S20761,V16992,2022-12-11,Suspension,9121,Overheating
S20762,V11979,2023-06-24,Brake Pad,14331,Wear & Tear
S20763,V12549,2022-12-14,AC,6390,Overheating
S20764,V14356,2024-04-04,Suspension,12567,Discharge
S20765,V18829,2022-03-23,Transmission,6191,Discharge
S20766,V18101,2022-12-02,AC,14791,Malfunction
S20767,V12211,2024-01-06,Battery,6233,Discharge
S20768,V17845,2023-08-25,AC,10632,Discharge
S20769,V10638,2024-04-30,Transmission,11051,Leakage
S20770,V16004,2024-01-28,AC,7400,Discharge
S20771,V16530,2022-06-09,Suspension,8561,Overheating
S20772,V17396,2022-03-28,Transmission,3196,Malfunction
S20773,V13490,2022-08-11,Engine,4887,Discharge
S20774,V19027,2024-04-08,AC,13268,Wear & Tear
S20775,V10662,2022-09-12,Suspension,4066,Discharge
S20776,V19584,2023-06-15,Battery,8678,Discharge
S20777,V19173,2024-03-01,Battery,6188,Leakage
S20778,V13525,2022-12-09,Transmission,1140,Leakage
S20779,V17468,2022-10-31,Suspension,6915,Leakage
S20780,V19495,2023-08-13,AC,12605,Malfunction
S20781,V10485,2022-10-10,Transmission,3038,Discharge
S20782,V12187,2022-02-19,Battery,13056,Discharge
S20783,V16439,2023-03-26,Brake Pad,8333,Malfunction
S20784,V14089,2022-09-18,Engine,4914,Wear & Tear
S20785,V14627,2023-07-14,Transmission,12381,Overheating
S20786,V18991,2023-04-30,Engine,7284,Overheating
S20787,V13287,2023-06-18,AC,3876,Leakage
S20788,V14464,2024-02-27,Suspension,1277,Wear & Tear
S20789,V13863,2022-05-28,Engine,13599,Wear & Tear
S20790,V12782,2023-08-28,Brake Pad,14826,Wear & Tear
S20791,V19864,2022-04-12,Transmission,13836,Overheating
S20792,V11513,2024-09-18,Battery,11194,Malfunction
S20793,V15130,2023-12-26,Brake Pad,5146,Discharge
S20794,V14708,2022-12-17,Transmission,13080,Wear & Tear
S20795,V14634,2024-01-15,Transmission,11562,Discharge
S20796,V11889,2022-01-28,AC,1550,Overheating
S20797,V19459,2023-03-26,Battery,14801,Leakage
S20798,V13751,2024-08-10,Suspension,14072,Overheating
S20799,V12694,2022-03-05,Brake Pad,2221,Wear & Tear
S20800,V16006,2023-05-22,Engine,10969,Malfunction
S20801,V17357,2023-12-29,AC,3500,Discharge
S20802,V15160,2023-03-19,Engine,4290,Leakage
S20803,V17173,2023-03-20,AC,10183,Wear & Tear
S20804,V16272,2023-12-10,Battery,8811,Overheating
S20805,V10200,2023-12-30,Suspension,7728,Overheating
S20806,V19350,2022-09-04,Engine,4826,Overheating
S20807,V10382,2024-02-09,Engine,5397,Wear & Tear
S20808,V11320,2023-01-28,Suspension,9671,Discharge
S20809,V14719,2024-02-19,AC,2425,Leakage
S20810,V13229,2022-08-07,Brake Pad,6736,Discharge
S20811,V19350,2023-05-28,AC,9499,Leakage
S20812,V17434,2024-07-24,Brake Pad,6539,Leakage
S20813,V14496,2024-03-17,Engine,3005,Discharge
S20814,V10548,2023-02-28,Transmission,7101,Malfunction
S20815,V16732,2023-12-14,Engine,14278,Malfunction
S20816,V18633,2023-01-31,Transmission,-1040,Malfunction
S20817,V15495,2024-08-04,Engine,3981,Overheating
S20818,V16709,2022-06-22,,2858,Leakage
S20819,V15872,2023-07-24,Battery,11039,Overheating
S20820,V14069,2022-09-26,Battery,3879,Leakage
S20821,V14358,2024-03-28,Battery,10368,Leakage
S20822,V12660,2024-05-28,AC,4968,Overheating
S20823,V10736,2022-09-07,Transmission,1023,Wear & Tear
S20824,V14991,2024-04-06,Battery,5300,Wear & Tear
S20825,V11215,2024-03-25,Suspension,6923,Leakage
S20826,V15942,2023-05-27,AC,1447,Malfunction
S20827,V14730,2023-10-08,Brake Pad,-3109,Discharge
S20828,V17745,2023-12-27,Transmission,6659,Malfunction
S20829,V15060,2024-02-08,Engine,9849,Wear & Tear
S20830,V16159,2024-02-07,Transmission,-4128,Overheating
S20831,V18619,2023-03-27,Suspension,14376,Wear & Tear
S20832,V15463,2023-01-11,Brake Pad,13985,Discharge
S20833,V10075,2023-07-31,Brake Pad,5535,Leakage
S20834,V17944,2022-06-09,Transmission,4918,Discharge
S20835,V19681,2024-03-19,Battery,5457,Leakage
S20836,V13388,2024-01-06,Suspension,5151,Leakage
S20837,V13489,2022-09-29,Transmission,10023,Overheating
S20838,V10859,2024-01-15,AC,11359,Overheating
S20839,V11389,2024-01-31,Transmission,2905,Leakage
S20840,V17553,2023-02-24,Battery,9176,Malfunction
S20841,V13786,2022-11-22,Suspension,6460,Malfunction
S20842,V18867,2023-04-21,AC,7186,Discharge
S20843,V18384,2022-10-15,Transmission,3110,Leakage
S20844,V16294,2023-12-08,Battery,13549,Malfunction
S20845,V15490,2022-11-02,Transmission,6638,Leakage
S20846,V19311,2024-04-27,Battery,11072,Discharge
S20847,V14178,2022-04-17,Transmission,4271,Malfunction
S20848,V17994,2022-04-07,Transmission,5194,Leakage
S20849,V18754,2024-04-05,AC,5162,Malfunction
S20850,V13981,2022-08-12,Transmission,7115,Overheating
S20851,V10605,2024-02-03,Transmission,3651,Wear & Tear
S20852,V16091,2023-10-13,Suspension,4066,Malfunction
S20853,V17143,2024-03-23,Transmission,9615,Wear & Tear
S20854,V17542,2023-04-25,Brake Pad,3251,Overheating
S20855,V15485,2023-03-11,Battery,-1376,Leakage
S20856,V17540,2024-05-09,AC,12780,Overheating
S20857,V10473,2023-05-04,Suspension,3039,Wear & Tear
S20858,V12541,2022-08-12,Brake Pad,8795,Discharge
S20859,V16144,2023-09-21,AC,12962,Leakage
S20860,V18892,2023-06-04,Transmission,2841,Leakage
S20861,V18106,2024-02-02,AC,5867,Discharge
S20862,V10216,2022-12-25,Transmission,10511,Discharge
S20863,V18061,2022-10-14,Transmission,2607,Leakage
S20864,V12355,2024-03-10,Battery,3709,Leakage
S20865,V12301,2024-02-21,Suspension,2790,Leakage
S20866,V19914,2022-07-05,AC,9956,Discharge
S20867,V17430,2024-07-19,Brake Pad,4113,Leakage
S20868,V14614,2022-02-19,Suspension,6777,Overheating
S20869,V12460,2022-10-12,Engine,5995,Leakage
S20870,V11356,2024-04-19,Suspension,3127,Malfunction
S20871,V18723,2024-06-04,Transmission,7110,Wear & Tear
S20872,V13123,2022-03-10,,9473,Leakage
S20873,V18018,2022-01-01,Engine,10612,Wear & Tear
S20874,V11685,2022-06-20,AC,6262,Leakage
S20875,V18791,2022-04-03,Suspension,9210,Malfunction
S20876,V17064,2024-01-22,Suspension,4556,Wear & Tear
S20877,V16665,2024-06-03,Transmission,3765,Malfunction
S20878,V15957,2024-03-02,Suspension,13191,Leakage
S20879,V19129,2022-07-31,AC,2213,Leakage
S20880,V18840,2023-12-10,Transmission,10651,Discharge
S20881,V11537,2022-11-15,Suspension,12721,Wear & Tear
S20882,V11633,2024-01-22,Suspension,14806,Malfunction
S20883,V12099,2024-08-06,Brake Pad,7848,Overheating
S20884,V18538,2022-06-28,Suspension,7310,Overheating
S20885,V13037,2022-05-05,AC,9236,Overheating
S20886,V11514,2022-03-20,Transmission,9657,Leakage
S20887,V13429,2023-02-22,Transmission,11148,Leakage
S20888,V12545,2023-06-26,,11164,Overheating
